model_id,fold,scenario_id,available_count,available_modalities,drop_modalities,macro_f1,micro_f1,mean_average_precision,brier_score,seed_count
B4,3,mask.001101,3,watch_acc|location|phone_state,phone_acc|phone_gyro|audio,0.488787065657,0.669900816216,0.500621116783,0.144310067357,3
B4,3,mask.001110,3,watch_acc|location|audio,phone_acc|phone_gyro|phone_state,0.485638892955,0.659934327197,0.50374932523,0.134108604328,3
B4,3,mask.001111,4,watch_acc|location|audio|phone_state,phone_acc|phone_gyro,0.540396948549,0.715408794587,0.55260404148,0.123806203785,3
B4,3,mask.010000,1,phone_gyro,phone_acc|watch_acc|location|audio|phone_state,0.261743307411,0.529566893739,0.305475973932,0.214554729925,3
B4,3,mask.010001,2,phone_gyro|phone_state,phone_acc|watch_acc|location|audio,0.411978574075,0.598531591406,0.423758037968,0.184088511277,3
B4,3,mask.010010,2,phone_gyro|audio,phone_acc|watch_acc|location|phone_state,0.398562200996,0.612536030622,0.405471858637,0.172952396509,3
B4,3,mask.010011,3,phone_gyro|audio|phone_state,phone_acc|watch_acc|location,0.475347694735,0.681475150796,0.47636757898,0.154991144791,3
B4,3,mask.010100,2,phone_gyro|location,phone_acc|watch_acc|audio|phone_state,0.326753152933,0.55249910418,0.354173422717,0.171874988109,3
B4,3,mask.010101,3,phone_gyro|location|phone_state,phone_acc|watch_acc|audio,0.441090128045,0.646477616471,0.443442803692,0.156931161847,3
B4,3,mask.010110,3,phone_gyro|location|audio,phone_acc|watch_acc|phone_state,0.438045672021,0.629029330471,0.449258572533,0.145620068499,3
B4,3,mask.010111,4,phone_gyro|location|audio|phone_state,phone_acc|watch_acc,0.500141808685,0.701321484251,0.506866961987,0.134180570611,3
B4,3,mask.011000,2,phone_gyro|watch_acc,phone_acc|location|audio|phone_state,0.3261972519,0.522912121573,0.394509641998,0.193105542246,3
B4,3,mask.011001,3,phone_gyro|watch_acc|phone_state,phone_acc|location|audio,0.474012725731,0.628330163003,0.493538044835,0.167840495661,3
B4,3,mask.011010,3,phone_gyro|watch_acc|audio,phone_acc|location|phone_state,0.460299097958,0.636806750865,0.478783694934,0.156231774599,3
B4,3,mask.011011,4,phone_gyro|watch_acc|audio|phone_state,phone_acc|location,0.526649278716,0.696409899238,0.5417533818,0.14511733649,3
B4,3,mask.011100,3,phone_gyro|watch_acc|location,phone_acc|audio|phone_state,0.415190236532,0.597998027205,0.440317072915,0.160483893319,3
B4,3,mask.011101,4,phone_gyro|watch_acc|location|phone_state,phone_acc|audio,0.500801202343,0.666520167931,0.51534410896,0.146775146815,3
B4,3,mask.011110,4,phone_gyro|watch_acc|location|audio,phone_acc|phone_state,0.495507629023,0.655571227112,0.511863971251,0.135705793744,3
B4,3,mask.011111,5,phone_gyro|watch_acc|location|audio|phone_state,phone_acc,0.553646982314,0.715027022158,0.569556115966,0.125933508266,3
B4,3,mask.100000,1,phone_acc,phone_gyro|watch_acc|location|audio|phone_state,0.305601195032,0.485567899739,0.310160869434,0.225577749683,3
B4,3,mask.100001,2,phone_acc|phone_state,phone_gyro|watch_acc|location|audio,0.419944081455,0.609626216426,0.423776706787,0.182128921289,3
B4,3,mask.100010,2,phone_acc|audio,phone_gyro|watch_acc|location|phone_state,0.420587215169,0.613906564082,0.413954115598,0.169486885887,3
B4,3,mask.100011,3,phone_acc|audio|phone_state,phone_gyro|watch_acc|location,0.473864365143,0.678008337374,0.471039776663,0.157560741723,3
B4,3,mask.100100,2,phone_acc|location,phone_gyro|watch_acc|audio|phone_state,0.351831750293,0.557247123557,0.352347025012,0.176806378893,3
B4,3,mask.100101,3,phone_acc|location|phone_state,phone_gyro|watch_acc|audio,0.448496040893,0.651393940247,0.445446138045,0.154728186296,3
B4,3,mask.100110,3,phone_acc|location|audio,phone_gyro|watch_acc|phone_state,0.442358016961,0.62583719016,0.446721231822,0.150393166721,3
B4,3,mask.100111,4,phone_acc|location|audio|phone_state,phone_gyro|watch_acc,0.501194888457,0.695471435302,0.501259687053,0.136532311059,3
B4,3,mask.101000,2,phone_acc|watch_acc,phone_gyro|location|audio|phone_state,0.387372769741,0.551465035615,0.421754730168,0.183592292439,3
B4,3,mask.101001,3,phone_acc|watch_acc|phone_state,phone_gyro|location|audio,0.483394048734,0.644647184615,0.500800385791,0.16235654729,3
B4,3,mask.101010,3,phone_acc|watch_acc|audio,phone_gyro|location|phone_state,0.491416774779,0.64845343401,0.493006517385,0.151024288717,3
B4,3,mask.101011,4,phone_acc|watch_acc|audio|phone_state,phone_gyro|location,0.534225437704,0.6979165234,0.541285798908,0.144246864786,3
B4,3,mask.101100,3,phone_acc|watch_acc|location,phone_gyro|audio|phone_state,0.440503217574,0.603375024051,0.453552746853,0.159763236667,3
B4,3,mask.101101,4,phone_acc|watch_acc|location|phone_state,phone_gyro|audio,0.511421872367,0.675448276194,0.526209352293,0.142408692365,3
B4,3,mask.101110,4,phone_acc|watch_acc|location|audio,phone_gyro|phone_state,0.508793285396,0.658381352412,0.520362944269,0.137145906621,3
B4,3,mask.101111,5,phone_acc|watch_acc|location|audio|phone_state,phone_gyro,0.556170172262,0.71295791238,0.566553129197,0.126401469676,3
B4,3,mask.110000,2,phone_acc|phone_gyro,watch_acc|location|audio|phone_state,0.307811687055,0.501225685831,0.326302789595,0.223278616251,3
B4,3,mask.110001,3,phone_acc|phone_gyro|phone_state,watch_acc|location|audio,0.438567377805,0.614960739474,0.444034878859,0.181203396082,3
B4,3,mask.110010,3,phone_acc|phone_gyro|audio,watch_acc|location|phone_state,0.424983959405,0.612109143091,0.431677223205,0.174492022463,3
B4,3,mask.110011,4,phone_acc|phone_gyro|audio|phone_state,watch_acc|location,0.489343003645,0.679312307524,0.496074896836,0.156583469708,3
B4,3,mask.110100,3,phone_acc|phone_gyro|location,watch_acc|audio|phone_state,0.369351908258,0.557848184628,0.369101784692,0.177833334961,3
B4,3,mask.110101,4,phone_acc|phone_gyro|location|phone_state,watch_acc|audio,0.46609603154,0.64879373175,0.46780159995,0.156316366336,3
B4,3,mask.110110,4,phone_acc|phone_gyro|location|audio,watch_acc|phone_state,0.465848177795,0.626415462011,0.467287945971,0.15176801022,3
B4,3,mask.110111,5,phone_acc|phone_gyro|location|audio|phone_state,watch_acc,0.519057658181,0.696310353466,0.523148543788,0.137785182338,3
B4,3,mask.111000,3,phone_acc|phone_gyro|watch_acc,location|audio|phone_state,0.391312210189,0.556457860809,0.423765173439,0.188453734002,3
B4,3,mask.111001,4,phone_acc|phone_gyro|watch_acc|phone_state,location|audio,0.49239573947,0.643678890571,0.511908895469,0.164986711008,3
B4,3,mask.111010,4,phone_acc|phone_gyro|watch_acc|audio,location|phone_state,0.487397629976,0.642517053232,0.497994673747,0.155340256872,3
B4,3,mask.111011,5,phone_acc|phone_gyro|watch_acc|audio|phone_state,location,0.539091785387,0.698671710651,0.555103240278,0.145243350416,3
B4,3,mask.111100,4,phone_acc|phone_gyro|watch_acc|location,audio|phone_state,0.442264544389,0.599726049027,0.453672119118,0.160831625692,3
B4,3,mask.111101,5,phone_acc|phone_gyro|watch_acc|location|phone_state,audio,0.517804715019,0.671582715752,0.535930856828,0.144734209438,3
B4,3,mask.111110,5,phone_acc|phone_gyro|watch_acc|location|audio,phone_state,0.51354331206,0.653472174752,0.525087795308,0.138840429699,3
B4,3,mask.111111,6,phone_acc|phone_gyro|watch_acc|location|audio|phone_state,,0.564588411972,0.712552404142,0.578548281907,0.128251550953,3
B4,4,mask.000001,1,phone_state,phone_acc|phone_gyro|watch_acc|location|audio,0.419552936203,0.544371575323,0.429152112923,0.185358392883,3
B4,4,mask.000010,1,audio,phone_acc|phone_gyro|watch_acc|location|phone_state,0.415662131225,0.51400776917,0.442865108742,0.176479756825,3
B4,4,mask.000011,2,audio|phone_state,phone_acc|phone_gyro|watch_acc|location,0.483591559603,0.570263921408,0.513916598647,0.160699534826,3
B4,4,mask.000100,1,location,phone_acc|phone_gyro|watch_acc|audio|phone_state,0.359661211824,0.473037352299,0.429557704716,0.192397328461,3
B4,4,mask.000101,2,location|phone_state,phone_acc|phone_gyro|watch_acc|audio,0.504378496927,0.589317593835,0.510348314661,0.169745616,3
B4,4,mask.000110,2,location|audio,phone_acc|phone_gyro|watch_acc|phone_state,0.51372636021,0.57356017647,0.512106275245,0.166419866058,3
B4,4,mask.000111,3,location|audio|phone_state,phone_acc|phone_gyro|watch_acc,0.533871732569,0.602507216626,0.554048382074,0.160016788512,3
B4,4,mask.001000,1,watch_acc,phone_acc|phone_gyro|location|audio|phone_state,0.405248861422,0.52717414511,0.471490696707,0.17204377018,3
B4,4,mask.001001,2,watch_acc|phone_state,phone_acc|phone_gyro|location|audio,0.558724464586,0.634835726418,0.566705913759,0.14062432417,3
B4,4,mask.001010,2,watch_acc|audio,phone_acc|phone_gyro|location|phone_state,0.501534462507,0.570565728433,0.546699686449,0.150042019624,3
B4,4,mask.001011,3,watch_acc|audio|phone_state,phone_acc|phone_gyro|location,0.590304835503,0.633783537593,0.622736275219,0.134836024536,3
B4,4,mask.001100,2,watch_acc|location,phone_acc|phone_gyro|audio|phone_state,0.519501531597,0.575494295133,0.5695640197,0.168264364619,3
B4,4,mask.001101,3,watch_acc|location|phone_state,phone_acc|phone_gyro|audio,0.59779072041,0.649353257392,0.608929084855,0.142946867803,3
B4,4,mask.001110,3,watch_acc|location|audio,phone_acc|phone_gyro|phone_state,0.577146562506,0.608783632265,0.603074872042,0.150656810627,3
B4,4,mask.001111,4,watch_acc|location|audio|phone_state,phone_acc|phone_gyro,0.614416061495,0.646420064574,0.634787952791,0.140590878233,3
B4,4,mask.010000,1,phone_gyro,phone_acc|watch_acc|location|audio|phone_state,0.240629455541,0.366127271904,0.34689490691,0.256197915785,3
B4,4,mask.010001,2,phone_gyro|phone_state,phone_acc|watch_acc|location|audio,0.459994620331,0.559754607324,0.470607091327,0.173489451766,3
B4,4,mask.010010,2,phone_gyro|audio,phone_acc|watch_acc|location|phone_state,0.419048204303,0.522106264929,0.473035776155,0.171081925467,3
B4,4,mask.010011,3,phone_gyro|audio|phone_state,phone_acc|watch_acc|location,0.516244801338,0.582879299815,0.555091464089,0.15505264063,3
B4,4,mask.010100,2,phone_gyro|location,phone_acc|watch_acc|audio|phone_state,0.423546540346,0.488110804892,0.485396745093,0.185997297649,3
B4,4,mask.010101,3,phone_gyro|location|phone_state,phone_acc|watch_acc|audio,0.556302749704,0.605622740199,0.568916254362,0.160416018114,3
B4,4,mask.010110,3,phone_gyro|location|audio,phone_acc|watch_acc|phone_state,0.553114160014,0.584571850595,0.557764468305,0.159902391457,3
B4,4,mask.010111,4,phone_gyro|location|audio|phone_state,phone_acc|watch_acc,0.585630168679,0.616147968949,0.600221980068,0.154514258906,3
B4,4,mask.011000,2,phone_gyro|watch_acc,phone_acc|location|audio|phone_state,0.41996234641,0.532504147374,0.478783947502,0.166437100922,3
B4,4,mask.011001,3,phone_gyro|watch_acc|phone_state,phone_acc|location|audio,0.567388017629,0.636560770895,0.585222782265,0.138161731923,3
B4,4,mask.011010,3,phone_gyro|watch_acc|audio,phone_acc|location|phone_state,0.515332252081,0.577778733849,0.563040036974,0.146286841817,3
B4,4,mask.011011,4,phone_gyro|watch_acc|audio|phone_state,phone_acc|location,0.60525271612,0.641207082597,0.641935522192,0.132449627957,3
B4,4,mask.011100,3,phone_gyro|watch_acc|location,phone_acc|audio|phone_state,0.538320582641,0.582654312246,0.574261346227,0.162470863121,3
B4,4,mask.011101,4,phone_gyro|watch_acc|location|phone_state,phone_acc|audio,0.62128090638,0.655871961148,0.624153010201,0.139500055473,3
B4,4,mask.011110,4,phone_gyro|watch_acc|location|audio,phone_acc|phone_state,0.595268543745,0.616750323094,0.615860521962,0.146535015765,3
B4,4,mask.011111,5,phone_gyro|watch_acc|location|audio|phone_state,phone_acc,0.638927207613,0.654893520035,0.651098187479,0.137770398058,3
B4,4,mask.100000,1,phone_acc,phone_gyro|watch_acc|location|audio|phone_state,0.327249282038,0.414602722686,0.356909059284,0.214355800381,3
B4,4,mask.100001,2,phone_acc|phone_state,phone_gyro|watch_acc|location|audio,0.472086969075,0.567752970277,0.476233480901,0.165635415776,3
B4,4,mask.100010,2,phone_acc|audio,phone_gyro|watch_acc|location|phone_state,0.465294150196,0.542452400943,0.49267765113,0.165559456325,3
B4,4,mask.100011,3,phone_acc|audio|phone_state,phone_gyro|watch_acc|location,0.520062990932,0.586259268183,0.54691579284,0.153010503476,3
B4,4,mask.100100,2,phone_acc|location,phone_gyro|watch_acc|audio|phone_state,0.455176360366,0.511551428393,0.468246849912,0.183506713412,3
B4,4,mask.100101,3,phone_acc|location|phone_state,phone_gyro|watch_acc|audio,0.542636000212,0.610863972857,0.54055354631,0.158020879571,3
B4,4,mask.100110,3,phone_acc|location|audio,phone_gyro|watch_acc|phone_state,0.547175550416,0.59300991464,0.542850283492,0.15874636716,3
B4,4,mask.100111,4,phone_acc|location|audio|phone_state,phone_gyro|watch_acc,0.568835377317,0.616851683154,0.57995992767,0.153391027098,3
B4,4,mask.101000,2,phone_acc|watch_acc,phone_gyro|location|audio|phone_state,0.445933682768,0.530526238604,0.520715484877,0.168261256246,3
B4,4,mask.101001,3,phone_acc|watch_acc|phone_state,phone_gyro|location|audio,0.579853182727,0.640349297403,0.594082213052,0.138119570035,3
B4,4,mask.101010,3,phone_acc|watch_acc|audio,phone_gyro|location|phone_state,0.536468890405,0.586078039399,0.588965448359,0.146413330872,3
B4,4,mask.101011,4,phone_acc|watch_acc|audio|phone_state,phone_gyro|location,0.608600043974,0.641102476977,0.639284519191,0.133539113373,3
B4,4,mask.101100,3,phone_acc|watch_acc|location,phone_gyro|audio|phone_state,0.53881461564,0.580227760849,0.571693862932,0.164850192315,3
B4,4,mask.101101,4,phone_acc|watch_acc|location|phone_state,phone_gyro|audio,0.610779331732,0.654954064916,0.615331509244,0.139909997835,3
B4,4,mask.101110,4,phone_acc|watch_acc|location|audio,phone_gyro|phone_state,0.592996306552,0.616625216014,0.614539700984,0.148338761387,3
B4,4,mask.101111,5,phone_acc|watch_acc|location|audio|phone_state,phone_gyro,0.628695505171,0.654591503929,0.643627444884,0.138153698111,3
B4,4,mask.110000,2,phone_acc|phone_gyro,watch_acc|location|audio|phone_state,0.311007561862,0.412326078015,0.387222072588,0.203423454303,3
B4,4,mask.110001,3,phone_acc|phone_gyro|phone_state,watch_acc|location|audio,0.486414023534,0.573949837686,0.513240165641,0.159399439535,3
B4,4,mask.110010,3,phone_acc|phone_gyro|audio,watch_acc|location|phone_state,0.450193370883,0.543855142224,0.514594258166,0.161942407122,3
B4,4,mask.110011,4,phone_acc|phone_gyro|audio|phone_state,watch_acc|location,0.533672369874,0.59384519538,0.576494294071,0.149600036463,3
B4,4,mask.110100,3,phone_acc|phone_gyro|location,watch_acc|audio|phone_state,0.463329623771,0.513571692979,0.498007811662,0.179866674615,3
B4,4,mask.110101,4,phone_acc|phone_gyro|location|phone_state,watch_acc|audio,0.570824109419,0.619691363448,0.579740033601,0.153279836373,3
B4,4,mask.110110,4,phone_acc|phone_gyro|location|audio,watch_acc|phone_state,0.562887810973,0.598856495765,0.572265445005,0.155145655029,3
B4,4,mask.110111,5,phone_acc|phone_gyro|location|audio|phone_state,watch_acc,0.600431230427,0.62703038616,0.611420760544,0.15026443342,3
B4,4,mask.111000,3,phone_acc|phone_gyro|watch_acc,location|audio|phone_state,0.451579348547,0.532902655514,0.523325534532,0.164403132802,3
B4,4,mask.111001,4,phone_acc|phone_gyro|watch_acc|phone_state,location|audio,0.582745513275,0.639520711784,0.607463997469,0.136199862297,3
B4,4,mask.111010,4,phone_acc|phone_gyro|watch_acc|audio,location|phone_state,0.536508061203,0.587562413579,0.595874994219,0.143866422217,3
B4,4,mask.111011,5,phone_acc|phone_gyro|watch_acc|audio|phone_state,location,0.612275792148,0.644899033278,0.648874921499,0.131951763534,3
B4,4,mask.111100,4,phone_acc|phone_gyro|watch_acc|location,audio|phone_state,0.546607516748,0.584609274735,0.573070477644,0.161249898018,3
B4,4,mask.111101,5,phone_acc|phone_gyro|watch_acc|location|phone_state,audio,0.625309046547,0.659749634726,0.625381947076,0.137802942382,3
B4,4,mask.111110,5,phone_acc|phone_gyro|watch_acc|location|audio,phone_state,0.601687962846,0.621190748012,0.620348020817,0.145597527862,3
B4,4,mask.111111,6,phone_acc|phone_gyro|watch_acc|location|audio|phone_state,,0.642666105102,0.65990108775,0.652710893145,0.136408126678,3
B5,0,mask.000001,1,phone_state,phone_acc|phone_gyro|watch_acc|location|audio,0.408868996411,0.622700277467,0.416126866226,0.172772106966,3
B5,0,mask.000010,1,audio,phone_acc|phone_gyro|watch_acc|location|phone_state,0.360739026518,0.585015177514,0.366929408319,0.174200299741,3
B5,0,mask.000011,2,audio|phone_state,phone_acc|phone_gyro|watch_acc|location,0.456891808112,0.665676263169,0.451760812255,0.141506448783,3
B5,0,mask.000100,1,location,phone_acc|phone_gyro|watch_acc|audio|phone_state,0.386169576387,0.559522196412,0.373325193868,0.182228084634,3
B5,0,mask.000101,2,location|phone_state,phone_acc|phone_gyro|watch_acc|audio,0.472114823009,0.666232413269,0.461188339208,0.143860416186,3
B5,0,mask.000110,2,location|audio,phone_acc|phone_gyro|watch_acc|phone_state,0.443847307697,0.640266017923,0.436696128191,0.145743343498,3
B5,0,mask.000111,3,location|audio|phone_state,phone_acc|phone_gyro|watch_acc,0.498467523969,0.696644492361,0.495912144535,0.125738617786,3
B5,0,mask.001000,1,watch_acc,phone_acc|phone_gyro|location|audio|phone_state,0.400845085992,0.563467241215,0.406589659829,0.188649925357,3
B5,0,mask.001001,2,watch_acc|phone_state,phone_acc|phone_gyro|location|audio,0.500856185636,0.666799828601,0.487593315711,0.145940845828,3
B5,0,mask.001010,2,watch_acc|audio,phone_acc|phone_gyro|location|phone_state,0.477236822118,0.654001421787,0.472093536412,0.144638089214,3
B5,0,mask.001011,3,watch_acc|audio|phone_state,phone_acc|phone_gyro|location,0.529411400835,0.697453030364,0.520523343408,0.126534213629,3
B5,0,mask.001100,2,watch_acc|location,phone_acc|phone_gyro|audio|phone_state,0.497979147545,0.647990096941,0.499959709366,0.150431644618,3
B5,0,mask.001101,3,watch_acc|location|phone_state,phone_acc|phone_gyro|audio,0.547467448232,0.704394738304,0.53933045064,0.125657874192,3
B5,0,mask.001110,3,watch_acc|location|audio,phone_acc|phone_gyro|phone_state,0.537961835584,0.689029009664,0.533945710931,0.127654444152,3
B5,0,mask.001111,4,watch_acc|location|audio|phone_state,phone_acc|phone_gyro,0.566141014916,0.72268448007,0.560291895845,0.114337663413,3
B5,0,mask.010000,1,phone_gyro,phone_acc|watch_acc|location|audio|phone_state,0.332092939667,0.494489170336,0.333465720376,0.217472845968,3
B5,0,mask.010001,2,phone_gyro|phone_state,phone_acc|watch_acc|location|audio,0.454750918384,0.637305927785,0.457563793837,0.160550111062,3
B5,0,mask.010010,2,phone_gyro|audio,phone_acc|watch_acc|location|phone_state,0.411739607813,0.603352848518,0.416409946856,0.168098566262,3
B5,0,mask.010011,3,phone_gyro|audio|phone_state,phone_acc|watch_acc|location,0.494407715146,0.674329864856,0.487159067349,0.138136732064,3
B5,0,mask.010100,2,phone_gyro|location,phone_acc|watch_acc|audio|phone_state,0.433858806353,0.568753183484,0.425300968732,0.184268290105,3
B5,0,mask.010101,3,phone_gyro|location|phone_state,phone_acc|watch_acc|audio,0.509960007214,0.677382367148,0.505344596748,0.140039224653,3
B5,0,mask.010110,3,phone_gyro|location|audio,phone_acc|watch_acc|phone_state,0.480987460826,0.651390689723,0.478194229753,0.145275086851,3
B5,0,mask.010111,4,phone_gyro|location|audio|phone_state,phone_acc|watch_acc,0.531153173442,0.702355312433,0.527838645427,0.124674471895,3
B5,0,mask.011000,2,phone_gyro|watch_acc,phone_acc|location|audio|phone_state,0.430339223936,0.571020168205,0.422269455784,0.191452399,3
B5,0,mask.011001,3,phone_gyro|watch_acc|phone_state,phone_acc|location|audio,0.521390812691,0.667706537026,0.513460923952,0.145135414432,3
B5,0,mask.011010,3,phone_gyro|watch_acc|audio,phone_acc|location|phone_state,0.493034744727,0.65379731124,0.488871169002,0.148779910833,3
B5,0,mask.011011,4,phone_gyro|watch_acc|audio|phone_state,phone_acc|location,0.550666675717,0.69941220085,0.540715479641,0.127097139325,3
B5,0,mask.011100,3,phone_gyro|watch_acc|location,phone_acc|audio|phone_state,0.506679065647,0.637324516743,0.507667081237,0.158972819356,3
B5,0,mask.011101,4,phone_gyro|watch_acc|location|phone_state,phone_acc|audio,0.567083270955,0.703737051216,0.562917530641,0.127142767063,3
B5,0,mask.011110,4,phone_gyro|watch_acc|location|audio,phone_acc|phone_state,0.550106891049,0.687864280529,0.544883388606,0.132185588715,3
B5,0,mask.011111,5,phone_gyro|watch_acc|location|audio|phone_state,phone_acc,0.584659284108,0.723013857027,0.577844819095,0.115865828233,3
B5,0,mask.100000,1,phone_acc,phone_gyro|watch_acc|location|audio|phone_state,0.399235996984,0.552304074165,0.38232306369,0.207782512892,3
B5,0,mask.100001,2,phone_acc|phone_state,phone_gyro|watch_acc|location|audio,0.491792934401,0.658914175012,0.464970075238,0.156212823023,3
B5,0,mask.100010,2,phone_acc|audio,phone_gyro|watch_acc|location|phone_state,0.459084661738,0.630278526475,0.441927902929,0.15861123423,3
B5,0,mask.100011,3,phone_acc|audio|phone_state,phone_gyro|watch_acc|location,0.50996542248,0.685182074108,0.499891149813,0.136249494226,3
B5,0,mask.100100,2,phone_acc|location,phone_gyro|watch_acc|audio|phone_state,0.47650245418,0.623273635405,0.462767736392,0.162595650436,3
B5,0,mask.100101,3,phone_acc|location|phone_state,phone_gyro|watch_acc|audio,0.526948027577,0.690414297915,0.509265709029,0.134815150632,3
B5,0,mask.100110,3,phone_acc|location|audio,phone_gyro|watch_acc|phone_state,0.519708694267,0.671312658207,0.498726642961,0.138463577923,3
B5,0,mask.100111,4,phone_acc|location|audio|phone_state,phone_gyro|watch_acc,0.543017484468,0.709853674816,0.537365126488,0.122732791856,3
B5,0,mask.101000,2,phone_acc|watch_acc,phone_gyro|location|audio|phone_state,0.488580127667,0.635894846644,0.478106670912,0.160943700995,3
B5,0,mask.101001,3,phone_acc|watch_acc|phone_state,phone_gyro|location|audio,0.537966083216,0.686414244445,0.528958644429,0.137929909518,3
B5,0,mask.101010,3,phone_acc|watch_acc|audio,phone_gyro|location|phone_state,0.533707961306,0.675623977265,0.523501453134,0.138557874979,3
B5,0,mask.101011,4,phone_acc|watch_acc|audio|phone_state,phone_gyro|location,0.562467035822,0.70740907892,0.556515377,0.124853884095,3
B5,0,mask.101100,3,phone_acc|watch_acc|location,phone_gyro|audio|phone_state,0.535070353966,0.6779925891,0.542747933018,0.137170860209,3
B5,0,mask.101101,4,phone_acc|watch_acc|location|phone_state,phone_gyro|audio,0.570671422776,0.715242028928,0.571644543918,0.121852939493,3
B5,0,mask.101110,4,phone_acc|watch_acc|location|audio,phone_gyro|phone_state,0.570577688259,0.703568580353,0.566641032704,0.124254814765,3
B5,0,mask.101111,5,phone_acc|watch_acc|location|audio|phone_state,phone_gyro,0.588849294592,0.728791716889,0.589004646897,0.113814858936,3
B5,0,mask.110000,2,phone_acc|phone_gyro,watch_acc|location|audio|phone_state,0.421531260352,0.575411634485,0.418965746386,0.194754372105,3
B5,0,mask.110001,3,phone_acc|phone_gyro|phone_state,watch_acc|location|audio,0.497758183242,0.662980802275,0.489939784915,0.15254764485,3
B5,0,mask.110010,3,phone_acc|phone_gyro|audio,watch_acc|location|phone_state,0.466135379066,0.63621158499,0.468057278091,0.157925355019,3
B5,0,mask.110011,4,phone_acc|phone_gyro|audio|phone_state,watch_acc|location,0.522783538315,0.687989806235,0.519027616245,0.135657686623,3
B5,0,mask.110100,3,phone_acc|phone_gyro|location,watch_acc|audio|phone_state,0.48398061189,0.624463448149,0.482997727698,0.165303050385,3
B5,0,mask.110101,4,phone_acc|phone_gyro|location|phone_state,watch_acc|audio,0.535805105346,0.69070908238,0.534264464864,0.135146084049,3
B5,0,mask.110110,4,phone_acc|phone_gyro|location|audio,watch_acc|phone_state,0.522060059827,0.672572713756,0.518391397254,0.140353197756,3
B5,0,mask.110111,5,phone_acc|phone_gyro|location|audio|phone_state,watch_acc,0.552504086705,0.710382937777,0.553785748738,0.123554386353,3
B5,0,mask.111000,3,phone_acc|phone_gyro|watch_acc,location|audio|phone_state,0.493259599895,0.628837946897,0.486447569106,0.167592644728,3
B5,0,mask.111001,4,phone_acc|phone_gyro|watch_acc|phone_state,location|audio,0.548275795109,0.684666152935,0.544863738839,0.138970810412,3
B5,0,mask.111010,4,phone_acc|phone_gyro|watch_acc|audio,location|phone_state,0.533090612616,0.672357888213,0.530264041866,0.142665795155,3
B5,0,mask.111011,5,phone_acc|phone_gyro|watch_acc|audio|phone_state,location,0.570778360841,0.706412644794,0.567832638663,0.12621418115,3
B5,0,mask.111100,4,phone_acc|phone_gyro|watch_acc|location,audio|phone_state,0.538741392161,0.668697950763,0.545938798414,0.145130883307,3
B5,0,mask.111101,5,phone_acc|phone_gyro|watch_acc|location|phone_state,audio,0.581451856576,0.711909107676,0.585889483582,0.12438989826,3
B5,0,mask.111110,5,phone_acc|phone_gyro|watch_acc|location|audio,phone_state,0.570913710014,0.699302080501,0.57173949227,0.128976451746,3
B5,0,mask.111111,6,phone_acc|phone_gyro|watch_acc|location|audio|phone_state,,0.597941730445,0.726773932828,0.598242286423,0.115999225776,3
B5,1,mask.000001,1,phone_state,phone_acc|phone_gyro|watch_acc|location|audio,0.434664556698,0.622710471953,0.44157719304,0.164477561154,3
B5,1,mask.000010,1,audio,phone_acc|phone_gyro|watch_acc|location|phone_state,0.40109252987,0.573685658964,0.394989599446,0.172172992756,3
B5,1,mask.000011,2,audio|phone_state,phone_acc|phone_gyro|watch_acc|location,0.471729177702,0.649303032497,0.4793555536,0.143669654319,3
B5,1,mask.000100,1,location,phone_acc|phone_gyro|watch_acc|audio|phone_state,0.373980771741,0.502414714427,0.378541486773,0.197278205342,3
B5,1,mask.000101,2,location|phone_state,phone_acc|phone_gyro|watch_acc|audio,0.461315448459,0.620563948868,0.460908445369,0.15720815887,3
B5,1,mask.000110,2,location|audio,phone_acc|phone_gyro|watch_acc|phone_state,0.467585882464,0.602504645013,0.467629545142,0.155625925406,3
B5,1,mask.000111,3,location|audio|phone_state,phone_acc|phone_gyro|watch_acc,0.503413615846,0.649806408247,0.513428261522,0.139779566877,3
B5,1,mask.001000,1,watch_acc,phone_acc|phone_gyro|location|audio|phone_state,0.428439795846,0.530625210123,0.429319725537,0.197091271692,3
B5,1,mask.001001,2,watch_acc|phone_state,phone_acc|phone_gyro|location|audio,0.541965214588,0.646437573816,0.5352511211,0.148075220677,3
B5,1,mask.001010,2,watch_acc|audio,phone_acc|phone_gyro|location|phone_state,0.508371381949,0.620702976495,0.499208275031,0.152905997211,3
B5,1,mask.001011,3,watch_acc|audio|phone_state,phone_acc|phone_gyro|location,0.561109312197,0.669307064466,0.557818751441,0.133228342819,3
B5,1,mask.001100,2,watch_acc|location,phone_acc|phone_gyro|audio|phone_state,0.493545232202,0.56895835895,0.47733864886,0.175001340312,3
B5,1,mask.001101,3,watch_acc|location|phone_state,phone_acc|phone_gyro|audio,0.555146273701,0.639621614505,0.54459412385,0.146197746957,3
B5,1,mask.001110,3,watch_acc|location|audio,phone_acc|phone_gyro|phone_state,0.536988986336,0.625281737879,0.533492239436,0.146859599079,3
B5,1,mask.001111,4,watch_acc|location|audio|phone_state,phone_acc|phone_gyro,0.571295398707,0.665998312195,0.57334155176,0.132286606784,3
B5,1,mask.010000,1,phone_gyro,phone_acc|watch_acc|location|audio|phone_state,0.36258648641,0.511417253026,0.353030993375,0.203675189961,3
