model_id,scenario_id,drop_modality,noisy_modality,gaussian_sigma,macro_f1,micro_f1,mean_average_precision,brier_score,macro_f1_fold_std,micro_f1_fold_std,mean_average_precision_fold_std,brier_score_fold_std,fold_count,seed_count_per_fold
P,mixed.drop-location.gaussian-audio.sigma-1,location,audio,1,0.555786410064,0.665188125055,0.564383958386,0.140486850754,0.0336682549328,0.0333130327368,0.0440639416843,0.00701116693518,5,3
P,mixed.drop-location.gaussian-audio.sigma-2,location,audio,2,0.544395618499,0.655271761876,0.552163896623,0.144339149753,0.032413636165,0.0352460767567,0.0427667716697,0.00766739854476,5,3
P,mixed.drop-location.gaussian-phone_acc.sigma-1,location,phone_acc,1,0.579502568611,0.688082832743,0.591652575345,0.132252998935,0.0298185814679,0.0278345873251,0.0401498378604,0.00439203626494,5,3
P,mixed.drop-location.gaussian-phone_acc.sigma-2,location,phone_acc,2,0.574419199004,0.685819379214,0.585452425959,0.133383666675,0.0302594905191,0.0285848520837,0.0403959567211,0.0043597486094,5,3
P,mixed.drop-location.gaussian-phone_gyro.sigma-1,location,phone_gyro,1,0.581183918079,0.68977780257,0.595218907185,0.131191601006,0.0309733165013,0.0287123411762,0.0414338277874,0.00405592288215,5,3
P,mixed.drop-location.gaussian-phone_gyro.sigma-2,location,phone_gyro,2,0.576590648905,0.686904858959,0.589752912097,0.132256383481,0.0306198338899,0.0302994392026,0.0427264632579,0.00402076026833,5,3
P,mixed.drop-location.gaussian-phone_state.sigma-1,location,phone_state,1,0.548265975329,0.660117502909,0.560383339402,0.140175461453,0.0253440930655,0.0286431064598,0.0366747048665,0.00281255674589,5,3
P,mixed.drop-location.gaussian-phone_state.sigma-2,location,phone_state,2,0.536516509419,0.649932785945,0.549290460875,0.143451552644,0.023901635847,0.0310747716145,0.0334274316722,0.00334427310483,5,3
P,mixed.drop-location.gaussian-watch_acc.sigma-1,location,watch_acc,1,0.566093158802,0.677527698388,0.578509772141,0.136642051433,0.033459997919,0.0260676029691,0.0457060795514,0.00503946620882,5,3
P,mixed.drop-location.gaussian-watch_acc.sigma-2,location,watch_acc,2,0.546990480418,0.666736366672,0.556243879746,0.141255018417,0.0320116295039,0.0270165060916,0.046360089732,0.00522705431044,5,3
P,mixed.drop-phone_acc.gaussian-audio.sigma-1,phone_acc,audio,1,0.570556555307,0.676755836432,0.569359283623,0.136549632024,0.0326648358614,0.0316159536919,0.0372136272903,0.00751071971565,5,3
P,mixed.drop-phone_acc.gaussian-audio.sigma-2,phone_acc,audio,2,0.561654215709,0.66788665839,0.558727619684,0.139965588218,0.0323924574335,0.0328877025839,0.0381665888112,0.00790027081618,5,3
P,mixed.drop-phone_acc.gaussian-location.sigma-1,phone_acc,location,1,0.581191706131,0.687727760292,0.585707237636,0.131845418653,0.0286076901362,0.0322834721268,0.0322495745988,0.00678622987485,5,3
P,mixed.drop-phone_acc.gaussian-location.sigma-2,phone_acc,location,2,0.572079067477,0.681711131542,0.576806053518,0.134158519902,0.0310418815253,0.0322412748563,0.0359246062103,0.00568881046095,5,3
P,mixed.drop-phone_acc.gaussian-phone_gyro.sigma-1,phone_acc,phone_gyro,1,0.592778258763,0.700366772688,0.596379892171,0.127564901304,0.0274104518247,0.0305158791205,0.0321520872187,0.00786959806768,5,3
P,mixed.drop-phone_acc.gaussian-phone_gyro.sigma-2,phone_acc,phone_gyro,2,0.589212457268,0.69790874501,0.59166157327,0.128621533741,0.0273915109945,0.0307401013765,0.0330223615757,0.00808450176933,5,3
P,mixed.drop-phone_acc.gaussian-phone_state.sigma-1,phone_acc,phone_state,1,0.568130883855,0.672778120399,0.569111408983,0.13504302117,0.0243075539753,0.0328048531035,0.0289692380476,0.0059737656709,5,3
P,mixed.drop-phone_acc.gaussian-phone_state.sigma-2,phone_acc,phone_state,2,0.558641520504,0.663222516619,0.560387656131,0.137955672208,0.022970096718,0.0347860430209,0.028186177016,0.00569673988646,5,3
P,mixed.drop-phone_acc.gaussian-watch_acc.sigma-1,phone_acc,watch_acc,1,0.578731895188,0.689100207242,0.580949599836,0.132595261214,0.030145248694,0.0287270216969,0.0357187809191,0.00726778645093,5,3
P,mixed.drop-phone_acc.gaussian-watch_acc.sigma-2,phone_acc,watch_acc,2,0.561120131598,0.678415056951,0.561707642321,0.136980385235,0.0321549772854,0.0286423324771,0.0381541073359,0.00700155707459,5,3
P,mixed.drop-phone_gyro.gaussian-audio.sigma-1,phone_gyro,audio,1,0.573365714766,0.678118176634,0.575269164185,0.135849793042,0.0342267365912,0.0314679923875,0.0382591898011,0.00863295739665,5,3
P,mixed.drop-phone_gyro.gaussian-audio.sigma-2,phone_gyro,audio,2,0.565422108056,0.670174664084,0.566421433647,0.138813546477,0.0354205234765,0.032286093443,0.0390528841065,0.00899894265548,5,3
P,mixed.drop-phone_gyro.gaussian-location.sigma-1,phone_gyro,location,1,0.584566231341,0.689035982435,0.590654751899,0.131544775934,0.0290952471898,0.0317359164627,0.0334062300076,0.00686496399757,5,3
P,mixed.drop-phone_gyro.gaussian-location.sigma-2,phone_gyro,location,2,0.575541212723,0.683760991194,0.581752165085,0.133497846576,0.0330048010018,0.0313642572449,0.0389912206506,0.00587085683754,5,3
P,mixed.drop-phone_gyro.gaussian-phone_acc.sigma-1,phone_gyro,phone_acc,1,0.592788286561,0.698743642061,0.597939843815,0.128541039921,0.0272088166515,0.0311784690333,0.031124376373,0.00852501158246,5,3
P,mixed.drop-phone_gyro.gaussian-phone_acc.sigma-2,phone_gyro,phone_acc,2,0.588995079116,0.696637584984,0.592823669526,0.129603448156,0.0275351275191,0.0311702813316,0.0317230252539,0.00864764169102,5,3
P,mixed.drop-phone_gyro.gaussian-phone_state.sigma-1,phone_gyro,phone_state,1,0.572284500341,0.672885642429,0.57597730323,0.135212866492,0.0271171089912,0.030904972548,0.0296352652092,0.00630971776737,5,3
P,mixed.drop-phone_gyro.gaussian-phone_state.sigma-2,phone_gyro,phone_state,2,0.565376463977,0.664739806846,0.568540801503,0.137932744845,0.026020226957,0.03134398097,0.0296289847573,0.00584605957196,5,3
P,mixed.drop-phone_gyro.gaussian-watch_acc.sigma-1,phone_gyro,watch_acc,1,0.580538029794,0.689035994237,0.585559669529,0.132519337712,0.0322456549204,0.0283686922163,0.0372068362843,0.00756960120324,5,3
P,mixed.drop-phone_gyro.gaussian-watch_acc.sigma-2,phone_gyro,watch_acc,2,0.563541305292,0.678943425287,0.565723910114,0.136618203655,0.0312637720892,0.0281241147372,0.0372643107526,0.00757517508837,5,3
P,mixed.drop-phone_state.gaussian-audio.sigma-1,phone_state,audio,1,0.538114028591,0.630504565531,0.537138332722,0.154177933649,0.0292331801515,0.0361888735773,0.0378121154148,0.0069584831628,5,3
P,mixed.drop-phone_state.gaussian-audio.sigma-2,phone_state,audio,2,0.522941995201,0.61575507415,0.520872534695,0.160023693224,0.0266203065944,0.0399532784468,0.0359922423889,0.0081667598363,5,3
P,mixed.drop-phone_state.gaussian-location.sigma-1,phone_state,location,1,0.566604605832,0.660153335034,0.567626576712,0.141890845582,0.0273497888754,0.0294144126493,0.0321349588759,0.00327905692413,5,3
P,mixed.drop-phone_state.gaussian-location.sigma-2,phone_state,location,2,0.556033802264,0.653414021318,0.555893536945,0.144741607285,0.028228164648,0.0302160743822,0.034677808907,0.00289765143131,5,3
P,mixed.drop-phone_state.gaussian-phone_acc.sigma-1,phone_state,phone_acc,1,0.575159059849,0.669619634541,0.577213867088,0.138784313638,0.0262336392991,0.0302397071928,0.0308114916495,0.00451487149387,5,3
P,mixed.drop-phone_state.gaussian-phone_acc.sigma-2,phone_state,phone_acc,2,0.570209783792,0.666343861111,0.571601542805,0.140475568437,0.0258151873,0.0298593718075,0.031496260937,0.00418711504569,5,3
P,mixed.drop-phone_state.gaussian-phone_gyro.sigma-1,phone_state,phone_gyro,1,0.578598015642,0.672471746991,0.58131716232,0.137388526963,0.0293037430889,0.0269856177782,0.0328690284287,0.00402950256453,5,3
P,mixed.drop-phone_state.gaussian-phone_gyro.sigma-2,phone_state,phone_gyro,2,0.574806529768,0.669463825905,0.576373190858,0.138927733288,0.0290320603635,0.0273430656732,0.0332876363387,0.00436791217238,5,3
P,mixed.drop-phone_state.gaussian-watch_acc.sigma-1,phone_state,watch_acc,1,0.55596336882,0.650858658302,0.559590291855,0.146424216896,0.0320267083449,0.0255047542166,0.0372069478071,0.00396114573722,5,3
P,mixed.drop-phone_state.gaussian-watch_acc.sigma-2,phone_state,watch_acc,2,0.534012212632,0.635862632079,0.536720990241,0.153004925206,0.0312999527302,0.0255765561142,0.039092182739,0.00403440491767,5,3
P,mixed.drop-watch_acc.gaussian-audio.sigma-1,watch_acc,audio,1,0.533145179689,0.654978906749,0.531816335796,0.147762246486,0.0320666355847,0.0357720962197,0.0368314565712,0.00953804309543,5,3
P,mixed.drop-watch_acc.gaussian-audio.sigma-2,watch_acc,audio,2,0.522032852996,0.644465289713,0.518978911264,0.151717261119,0.0323209810101,0.0365169314592,0.0366162054582,0.0101026828282,5,3
P,mixed.drop-watch_acc.gaussian-location.sigma-1,watch_acc,location,1,0.549498610806,0.670737135803,0.55487284519,0.141369431492,0.0265330720892,0.0361992781956,0.0301492691604,0.00767781962057,5,3
P,mixed.drop-watch_acc.gaussian-location.sigma-2,watch_acc,location,2,0.538834767179,0.664436095152,0.544365275206,0.143697799456,0.0283918733727,0.0370383162787,0.0327144572517,0.00717142472938,5,3
P,mixed.drop-watch_acc.gaussian-phone_acc.sigma-1,watch_acc,phone_acc,1,0.558686975496,0.681472864484,0.562514878909,0.138079996993,0.0258936924698,0.0345070918704,0.0281449878177,0.00870098024052,5,3
P,mixed.drop-watch_acc.gaussian-phone_acc.sigma-2,watch_acc,phone_acc,2,0.554471099565,0.678877223985,0.557442788074,0.139301042553,0.0259379372552,0.034724523869,0.028223025755,0.00864254535563,5,3
P,mixed.drop-watch_acc.gaussian-phone_gyro.sigma-1,watch_acc,phone_gyro,1,0.559277718551,0.683378329901,0.564890533305,0.13694885529,0.0259468868846,0.0333661513879,0.0297036782629,0.00811300604839,5,3
P,mixed.drop-watch_acc.gaussian-phone_gyro.sigma-2,watch_acc,phone_gyro,2,0.555898289351,0.681093441408,0.560024899108,0.137894874832,0.0254905614569,0.0335723663783,0.030069481136,0.00820461217125,5,3
P,mixed.drop-watch_acc.gaussian-phone_state.sigma-1,watch_acc,phone_state,1,0.527158772289,0.64645220674,0.530372291894,0.148259705217,0.0228327795895,0.0329446204706,0.0259157244228,0.00564877476415,5,3
P,mixed.drop-watch_acc.gaussian-phone_state.sigma-2,watch_acc,phone_state,2,0.516150506756,0.634957050749,0.51894252001,0.152231587153,0.023360290459,0.0333549270888,0.0264013459201,0.00481137890252,5,3
P2,mixed.drop-audio.gaussian-location.sigma-1,audio,location,1,0.575414378092,0.669067512287,0.579191165934,0.142655109049,0.0308886597551,0.0244172228734,0.0328492957554,0.00623999830955,5,3
P2,mixed.drop-audio.gaussian-location.sigma-2,audio,location,2,0.565199697658,0.66252551917,0.568415666603,0.145149384473,0.0323484522789,0.0255927101982,0.0359767194665,0.00624356787052,5,3
P2,mixed.drop-audio.gaussian-phone_acc.sigma-1,audio,phone_acc,1,0.583890499134,0.680221025659,0.58900208808,0.138816352368,0.0320477612302,0.0228254079542,0.0331394962438,0.00766998324262,5,3
P2,mixed.drop-audio.gaussian-phone_acc.sigma-2,audio,phone_acc,2,0.580251889304,0.677924959139,0.583878997533,0.139995576775,0.0321169340698,0.0225014876139,0.0339743365662,0.00739582861142,5,3
P2,mixed.drop-audio.gaussian-phone_gyro.sigma-1,audio,phone_gyro,1,0.585532273884,0.681375549685,0.591099905136,0.138204864996,0.0332688567036,0.0225355150572,0.0340277871313,0.00719818751003,5,3
P2,mixed.drop-audio.gaussian-phone_gyro.sigma-2,audio,phone_gyro,2,0.582360128189,0.679585106066,0.587257504219,0.139172406791,0.0327827470539,0.0229956692164,0.0349277933508,0.00717971601279,5,3
P2,mixed.drop-audio.gaussian-phone_state.sigma-1,audio,phone_state,1,0.548332515138,0.633960984221,0.55100284197,0.153842226409,0.0319099780935,0.0265057860978,0.039069717266,0.00641591263292,5,3
P2,mixed.drop-audio.gaussian-phone_state.sigma-2,audio,phone_state,2,0.53719241903,0.621372094841,0.540187264817,0.158930155444,0.0302053252492,0.0278413854768,0.0387574389222,0.00645395925145,5,3
P2,mixed.drop-audio.gaussian-watch_acc.sigma-1,audio,watch_acc,1,0.569416239406,0.666848379143,0.573704528304,0.143987991178,0.0350017851779,0.0207187753458,0.0390203753346,0.00772662298502,5,3
P2,mixed.drop-audio.gaussian-watch_acc.sigma-2,audio,watch_acc,2,0.552265361181,0.655493579081,0.553452511555,0.148616083413,0.0346955409613,0.0195563369876,0.0412819614315,0.00732117470407,5,3
P2,mixed.drop-location.gaussian-audio.sigma-1,location,audio,1,0.55915866939,0.669152455367,0.568759530225,0.139492911221,0.0288978425363,0.0247799413927,0.0446277858724,0.00643667645335,5,3
P2,mixed.drop-location.gaussian-audio.sigma-2,location,audio,2,0.550158401685,0.660975962991,0.559387669228,0.142821080983,0.0288009972966,0.0259798436353,0.0433212679381,0.00717551470174,5,3
P2,mixed.drop-location.gaussian-phone_acc.sigma-1,location,phone_acc,1,0.581460336816,0.690724311806,0.595268986064,0.131397097845,0.0239649041358,0.0228265515325,0.0415903744252,0.00398114912727,5,3
P2,mixed.drop-location.gaussian-phone_acc.sigma-2,location,phone_acc,2,0.576385765865,0.688851162149,0.589741393963,0.132317958414,0.0241656128146,0.0233193756378,0.0414656647185,0.00407271487758,5,3
P2,mixed.drop-location.gaussian-phone_gyro.sigma-1,location,phone_gyro,1,0.583648072178,0.69169016105,0.597523162782,0.130946413279,0.024667526142,0.0235546905741,0.043420741205,0.00359004866053,5,3
P2,mixed.drop-location.gaussian-phone_gyro.sigma-2,location,phone_gyro,2,0.579540031572,0.689319333953,0.592949752179,0.132062388088,0.0245579038896,0.0247866350567,0.0450587454112,0.00348918162309,5,3
P2,mixed.drop-location.gaussian-phone_state.sigma-1,location,phone_state,1,0.550395098526,0.659201088505,0.563610145496,0.139994010621,0.017328343266,0.0238224581483,0.0354532501403,0.00267921032495,5,3
P2,mixed.drop-location.gaussian-phone_state.sigma-2,location,phone_state,2,0.544289703245,0.652388736017,0.557006449206,0.1422262775,0.0155501764961,0.0246159265669,0.0332098509984,0.00316739308496,5,3
P2,mixed.drop-location.gaussian-watch_acc.sigma-1,location,watch_acc,1,0.567773496217,0.679577909629,0.581558246971,0.135664750115,0.0259563847176,0.0209398471129,0.045492388015,0.00419472278391,5,3
P2,mixed.drop-location.gaussian-watch_acc.sigma-2,location,watch_acc,2,0.548097008934,0.668832363139,0.559466294739,0.139927284997,0.0240577838926,0.0223198909933,0.0460406779181,0.00436046375265,5,3
P2,mixed.drop-phone_acc.gaussian-audio.sigma-1,phone_acc,audio,1,0.572308446356,0.678995879873,0.573830359816,0.13643169275,0.0320472671268,0.0234040124586,0.0378058087106,0.00644158700052,5,3
P2,mixed.drop-phone_acc.gaussian-audio.sigma-2,phone_acc,audio,2,0.565411499032,0.671411518177,0.564750429831,0.139434728461,0.0339070160998,0.0232931300856,0.039869225696,0.00654114190988,5,3
P2,mixed.drop-phone_acc.gaussian-location.sigma-1,phone_acc,location,1,0.583445967521,0.689111605172,0.589605120163,0.131884238455,0.025018406071,0.0285155748923,0.0331911234697,0.00596554027783,5,3
P2,mixed.drop-phone_acc.gaussian-location.sigma-2,phone_acc,location,2,0.574184863466,0.683333098638,0.580583600806,0.134036930316,0.0280890291702,0.027908798502,0.0377134142071,0.00458348003066,5,3
P2,mixed.drop-phone_acc.gaussian-phone_gyro.sigma-1,phone_acc,phone_gyro,1,0.594683723634,0.701874761411,0.600016341267,0.127718772992,0.0251102459152,0.0264520813406,0.0323653991234,0.00756562388894,5,3
P2,mixed.drop-phone_acc.gaussian-phone_gyro.sigma-2,phone_acc,phone_gyro,2,0.591607938392,0.699773756757,0.595589868973,0.128815832993,0.0252627368443,0.0269440772986,0.0332578146186,0.00792475294051,5,3
P2,mixed.drop-phone_acc.gaussian-phone_state.sigma-1,phone_acc,phone_state,1,0.573060355017,0.675099562792,0.575546820933,0.134227392385,0.0204642166133,0.0281341847774,0.0284671400287,0.00628748701923,5,3
P2,mixed.drop-phone_acc.gaussian-phone_state.sigma-2,phone_acc,phone_state,2,0.569238670547,0.670305838396,0.570557648739,0.13598100304,0.0198012398753,0.0286302501404,0.0289773594657,0.00588857851643,5,3
P2,mixed.drop-phone_acc.gaussian-watch_acc.sigma-1,phone_acc,watch_acc,1,0.580807170251,0.690426286145,0.585042471463,0.132263066538,0.0268474847068,0.0241597784553,0.0348557999517,0.00678412147153,5,3
P2,mixed.drop-phone_acc.gaussian-watch_acc.sigma-2,phone_acc,watch_acc,2,0.563366671148,0.679980642691,0.565708420704,0.136341965928,0.0292606442675,0.0237214156956,0.0376237627969,0.00623844076378,5,3
P2,mixed.drop-phone_gyro.gaussian-audio.sigma-1,phone_gyro,audio,1,0.574541871665,0.680371636706,0.580070378131,0.135411760608,0.0346363319963,0.0240600936168,0.0372681941061,0.00763148739828,5,3
P2,mixed.drop-phone_gyro.gaussian-audio.sigma-2,phone_gyro,audio,2,0.569080472286,0.673950387713,0.572766673686,0.137962174818,0.03597519449,0.0236985310266,0.0379234010566,0.00772096453492,5,3
P2,mixed.drop-phone_gyro.gaussian-location.sigma-1,phone_gyro,location,1,0.584798100895,0.690349472407,0.594520608711,0.13139693571,0.0277252045944,0.0274861676657,0.0343812676719,0.006435167126,5,3
P2,mixed.drop-phone_gyro.gaussian-location.sigma-2,phone_gyro,location,2,0.576648437545,0.685389799896,0.585531444422,0.133200946474,0.0309543397791,0.0266227915564,0.0399727112412,0.0052189322749,5,3
P2,mixed.drop-phone_gyro.gaussian-phone_acc.sigma-1,phone_gyro,phone_acc,1,0.593500892225,0.700443996318,0.602493464155,0.12811356678,0.0258543650276,0.025815635467,0.0300754417356,0.00840052643806,5,3
P2,mixed.drop-phone_gyro.gaussian-phone_acc.sigma-2,phone_gyro,phone_acc,2,0.590622959435,0.699021470167,0.5976154674,0.12897350163,0.0262963352213,0.0258469898098,0.0307006876779,0.00842683084214,5,3
P2,mixed.drop-phone_gyro.gaussian-phone_state.sigma-1,phone_gyro,phone_state,1,0.574973867574,0.674005790937,0.579815600396,0.135152373919,0.0239005671829,0.0267384011463,0.0284179803404,0.00697164042737,5,3
P2,mixed.drop-phone_gyro.gaussian-phone_state.sigma-2,phone_gyro,phone_state,2,0.571430602898,0.669304803106,0.575248741132,0.136994418062,0.0249705696746,0.0267139329033,0.0297820432916,0.00700078869979,5,3
P2,mixed.drop-phone_gyro.gaussian-watch_acc.sigma-1,phone_gyro,watch_acc,1,0.581261886066,0.690585864715,0.589477037089,0.131915756812,0.0280717043342,0.0236226695456,0.0342544815253,0.00747826303921,5,3
P2,mixed.drop-phone_gyro.gaussian-watch_acc.sigma-2,phone_gyro,watch_acc,2,0.565715824813,0.681300483086,0.569525512707,0.135560421025,0.0269064409712,0.0233258749508,0.0346195832843,0.00726514221773,5,3
P2,mixed.drop-phone_state.gaussian-audio.sigma-1,phone_state,audio,1,0.541362432886,0.631081088,0.540604308706,0.154361589502,0.0309292557437,0.0247479897947,0.0400016139024,0.00570385457363,5,3
P2,mixed.drop-phone_state.gaussian-audio.sigma-2,phone_state,audio,2,0.527285065526,0.618112754741,0.526614204897,0.159518951007,0.0292193770329,0.0264018744333,0.0388029354408,0.00599653853723,5,3
P2,mixed.drop-phone_state.gaussian-location.sigma-1,phone_state,location,1,0.566567319499,0.658304030113,0.568583265765,0.142905026042,0.0273377552513,0.0238217011669,0.0321827118648,0.00380391021686,5,3
P2,mixed.drop-phone_state.gaussian-location.sigma-2,phone_state,location,2,0.555774101851,0.651175031949,0.556920564444,0.145689473476,0.0280368516734,0.0242963380609,0.0343908552902,0.00324261686089,5,3
P2,mixed.drop-phone_state.gaussian-phone_acc.sigma-1,phone_state,phone_acc,1,0.577167724548,0.670205845559,0.579250927287,0.138856339797,0.0286671541001,0.0203937830831,0.0317233245724,0.00425027913418,5,3
P2,mixed.drop-phone_state.gaussian-phone_acc.sigma-2,phone_state,phone_acc,2,0.57298999337,0.667770726749,0.573774546856,0.140072917014,0.0282039302378,0.0202815397711,0.0324593833904,0.00382427522173,5,3
P2,mixed.drop-phone_state.gaussian-phone_gyro.sigma-1,phone_state,phone_gyro,1,0.57969840257,0.672291276635,0.582856111962,0.138157146647,0.0303154852574,0.0198897615853,0.0335883846807,0.00429608431619,5,3
P2,mixed.drop-phone_state.gaussian-phone_gyro.sigma-2,phone_state,phone_gyro,2,0.575809164126,0.669542294417,0.578391348629,0.139662631778,0.0297665936969,0.0207636376653,0.0340436547435,0.0046059221119,5,3
P2,mixed.drop-phone_state.gaussian-watch_acc.sigma-1,phone_state,watch_acc,1,0.557640300384,0.650321284755,0.562263171296,0.146528719374,0.0289432286198,0.0191594713899,0.0343133356014,0.00439800397139,5,3
P2,mixed.drop-phone_state.gaussian-watch_acc.sigma-2,phone_state,watch_acc,2,0.536349527045,0.635772514048,0.538978559235,0.152623875364,0.0284023697473,0.0179801539651,0.035658345107,0.00427754305438,5,3
P2,mixed.drop-watch_acc.gaussian-audio.sigma-1,watch_acc,audio,1,0.536146358735,0.658580984979,0.537414832403,0.146673228855,0.0295350090465,0.0269993134567,0.0349494028892,0.00839577831251,5,3
P2,mixed.drop-watch_acc.gaussian-audio.sigma-2,watch_acc,audio,2,0.527557685401,0.650455213019,0.527382546114,0.149915403912,0.0304641494298,0.0272321196494,0.0353507026635,0.00858951290849,5,3
P2,mixed.drop-watch_acc.gaussian-location.sigma-1,watch_acc,location,1,0.552545563011,0.671550850342,0.559661907034,0.141301707294,0.0232753048585,0.0322345002835,0.0312505230988,0.00744139218526,5,3
P2,mixed.drop-watch_acc.gaussian-location.sigma-2,watch_acc,location,2,0.542591967113,0.666077306485,0.549871338522,0.143400916406,0.0260497762946,0.0318959888126,0.0347722991061,0.00635103941285,5,3
P2,mixed.drop-watch_acc.gaussian-phone_acc.sigma-1,watch_acc,phone_acc,1,0.562742425066,0.683424712712,0.568395938782,0.137349037013,0.0227136474072,0.0285410403843,0.0270751402301,0.00875938889832,5,3
P2,mixed.drop-watch_acc.gaussian-phone_acc.sigma-2,watch_acc,phone_acc,2,0.559130400447,0.681250123929,0.563256062564,0.138441032493,0.0229816949346,0.0288282176384,0.0279473989195,0.00867536307352,5,3
P2,mixed.drop-watch_acc.gaussian-phone_gyro.sigma-1,watch_acc,phone_gyro,1,0.563589152644,0.684448437858,0.569534972447,0.136924768146,0.0227229703867,0.0285548703435,0.0291452147145,0.0084608423163,5,3
P2,mixed.drop-watch_acc.gaussian-phone_gyro.sigma-2,watch_acc,phone_gyro,2,0.560090376066,0.682649715392,0.56468822626,0.137979297666,0.022918071887,0.0291061273676,0.0295762378053,0.00873769452135,5,3
P2,mixed.drop-watch_acc.gaussian-phone_state.sigma-1,watch_acc,phone_state,1,0.531595305786,0.645584722644,0.535878385967,0.148904301863,0.0160728704828,0.0288645372829,0.024492510448,0.00681033324139,5,3
P2,mixed.drop-watch_acc.gaussian-phone_state.sigma-2,watch_acc,phone_state,2,0.527257133174,0.638685886752,0.529759642682,0.151478897235,0.0156941190269,0.0290015048232,0.0254069153077,0.00703064736032,5,3
